#url,#title,,
,勞動基準黑客松,,
,,,
https://g0v.hackpad.com/g0v.tw-hackath6n--w36kqEfW4t9,"12/21 活動資訊","{""expand"": true}",
,報名頁面,,
" https://docs.google.com/spreadsheet/ccc?key=0Ak0j8_vTJFGUdDI4VXI3QVlRZUh5UmFseEZCaWYxYWc&usp=drive_web",專案介紹/報告登記,,
" https://groups.google.com/forum/embed/?place=forum/g0v-general","general 討論區googlegroups",,
,,,
https://g0v.hackpad.com/Idea-Pool-2oon4vAVDmZ,"專案構想 Idea Pool",,發起專案:important
//g0v-t-ideaPool,新專案構想中心,,測試中
,g0v文化部資料集散地,"{""target"":""_blank""}",
,,,
,空白模版,"{""expand"":false}",
" https://g0v.hackpad.com/Project-Readme-aCZGg48I5pX",專案介紹空白模版,,
" https://g0v.hackpad.com/Product-Planning-T2d2kAradat",產品規劃空白模版,,
" https://g0v.hackpad.com/dwimzocKjEL",免責聲明模版,,
,,,
,專案,"{""expand"":true}",
" https://hackpad.com/TNpi4c1F4vd",輻射建物地圖,,
" https://g0v.hackpad.com/phRYQHZ6KsE",台北捷運資訊整理,,
" https://g0v.hackpad.com/OSA1quw8kC0",海市蜃樓：台灣閒置公共設施（俗稱蚊子館）,,
" https://g0v.hackpad.com/VWmxwfzMeHH",文化圖像建立計畫,,
" https://g0v.hackpad.com/BadDriver-sDcFsbD58zo",BadDriver,,
https://g0v.hackpad.com/Fight--lBzjvF8vgp0,"Fight! 筆戰系統",,
,資料,"{""expand"":false}",
,data.gov.tw,,
,data.g0v.tw,,
" https://hackpad.com/CfT-Data-List-DDLf8Q0KOeF","CfT list",,
